Time,Energy,Std
2022-08-12 19:55:00,174.7,135.8
2022-08-12 20:00:00,174.2,135.3
2022-08-12 20:05:00,173.0,135.0
2022-08-12 20:10:00,180.0,142.0
2022-08-12 20:15:00,188.2,150.0
2022-08-12 20:20:00,196.0,157.7
2022-08-12 20:25:00,202.0,163.1
2022-08-12 20:30:00,201.5,161.8
2022-08-12 20:35:00,193.0,153.3
2022-08-12 20:40:00,183.4,143.8
2022-08-12 20:45:00,174.1,134.7
2022-08-12 20:50:00,166.8,128.0
2022-08-12 20:55:00,166.9,128.0
2022-08-12 21:00:00,166.9,128.0
2022-08-12 21:05:00,167.0,128.0
2022-08-12 21:10:00,167.2,128.1
2022-08-12 21:15:00,167.5,128.4
2022-08-12 21:20:00,167.7,128.6
2022-08-12 21:25:00,167.9,128.9
2022-08-12 21:30:00,168.3,129.4
2022-08-12 21:35:00,168.6,129.7
2022-08-12 21:40:00,168.8,130.2
2022-08-12 21:45:00,169.1,130.6
2022-08-12 21:50:00,175.3,136.3
2022-08-12 21:55:00,184.4,144.5
2022-08-12 22:00:00,192.9,152.3
2022-08-12 22:05:00,199.7,158.2
2022-08-12 22:10:00,198.6,157.2
2022-08-12 22:15:00,191.6,150.8
2022-08-12 22:20:00,181.8,142.0
2022-08-12 22:25:00,172.6,133.6
2022-08-12 22:30:00,165.3,127.1
2022-08-12 22:35:00,166.0,127.7
2022-08-12 22:40:00,166.7,128.4
2022-08-12 22:45:00,167.4,129.1
2022-08-12 22:50:00,168.4,129.9
2022-08-12 22:55:00,169.8,131.0
2022-08-12 23:00:00,171.5,132.5
2022-08-12 23:05:00,173.5,134.3
2022-08-12 23:10:00,175.8,136.2
2022-08-12 23:15:00,178.2,138.3
2022-08-12 23:20:00,180.2,140.3
2022-08-12 23:25:00,181.6,141.9
2022-08-12 23:30:00,182.7,143.4
2022-08-12 23:35:00,183.6,144.7
2022-08-12 23:40:00,184.5,146.0
2022-08-12 23:45:00,185.6,147.1
2022-08-12 23:50:00,186.3,147.8
2022-08-12 23:55:00,187.3,148.3
2022-08-13 00:00:00,193.9,152.0
2022-08-13 00:05:00,194.7,152.5
2022-08-13 00:10:00,195.0,152.9
2022-08-13 00:15:00,195.8,154.0
2022-08-13 00:20:00,196.7,155.0
2022-08-13 00:25:00,197.6,156.0
2022-08-13 00:30:00,198.1,156.9
2022-08-13 00:35:00,198.5,157.6
2022-08-13 00:40:00,198.8,158.2
2022-08-13 00:45:00,198.8,158.5
2022-08-13 00:50:00,198.7,158.6
2022-08-13 00:55:00,198.3,158.6
2022-08-13 01:00:00,198.0,158.4
2022-08-13 01:05:00,197.3,157.8
2022-08-13 01:10:00,197.0,157.6
2022-08-13 01:15:00,196.8,157.3
2022-08-13 01:20:00,196.6,157.1
2022-08-13 01:25:00,196.6,157.2
2022-08-13 01:30:00,197.1,157.5
2022-08-13 01:35:00,197.2,157.7
2022-08-13 01:40:00,197.4,158.0
2022-08-13 01:45:00,197.8,158.2
2022-08-13 01:50:00,198.3,158.4
2022-08-13 01:55:00,198.6,158.6
2022-08-13 02:00:00,199.2,158.9
2022-08-13 02:05:00,200.2,159.5
2022-08-13 02:10:00,201.0,160.1
2022-08-13 02:15:00,201.7,160.9
2022-08-13 02:20:00,202.7,161.8
2022-08-13 02:25:00,203.7,162.7
2022-08-13 02:30:00,204.1,163.3
2022-08-13 02:35:00,204.9,164.0
2022-08-13 02:40:00,205.5,164.6
2022-08-13 02:45:00,205.7,164.9
2022-08-13 02:50:00,205.4,165.0
2022-08-13 02:55:00,204.8,165.0
2022-08-13 03:00:00,203.9,164.6
2022-08-13 03:05:00,202.9,164.2
2022-08-13 03:10:00,202.0,163.9
2022-08-13 03:15:00,201.2,163.3
2022-08-13 03:20:00,200.6,162.9
2022-08-13 03:25:00,200.1,162.5
2022-08-13 03:30:00,199.6,162.1
2022-08-13 03:35:00,199.5,162.1
2022-08-13 03:40:00,199.8,162.4
2022-08-13 03:45:00,200.6,163.1
2022-08-13 03:50:00,201.9,164.2
2022-08-13 03:55:00,203.2,165.4
2022-08-13 04:00:00,204.2,166.6
2022-08-13 04:05:00,205.3,167.8
2022-08-13 04:10:00,206.2,169.0
2022-08-13 04:15:00,206.8,169.7
2022-08-13 04:20:00,207.5,170.6
2022-08-13 04:25:00,208.6,171.6
2022-08-13 04:30:00,209.4,172.4
2022-08-13 04:35:00,210.3,173.2
2022-08-13 04:40:00,211.6,174.4
2022-08-13 04:45:00,212.0,174.8
2022-08-13 04:50:00,212.0,174.8
2022-08-13 04:55:00,211.9,174.7
2022-08-13 05:00:00,211.5,174.3
2022-08-13 05:05:00,210.9,173.8
2022-08-13 05:10:00,210.8,173.8
2022-08-13 05:15:00,211.0,174.1
2022-08-13 05:20:00,211.3,174.3
2022-08-13 05:25:00,210.9,174.1
2022-08-13 05:30:00,209.9,173.2
2022-08-13 05:35:00,208.4,171.8
2022-08-13 05:40:00,206.5,170.2
2022-08-13 05:45:00,205.0,169.0
2022-08-13 05:50:00,203.9,168.1
2022-08-13 05:55:00,203.4,167.6
2022-08-13 06:00:00,203.5,167.7
2022-08-13 06:05:00,203.7,167.9
2022-08-13 06:10:00,203.9,168.0
2022-08-13 06:15:00,204.6,168.6
2022-08-13 06:20:00,205.8,169.7
2022-08-13 06:25:00,206.6,170.4
2022-08-13 06:30:00,207.8,171.4
2022-08-13 06:35:00,209.3,172.7
2022-08-13 06:40:00,210.8,174.0
2022-08-13 06:45:00,212.1,175.1
2022-08-13 06:50:00,213.5,176.2
2022-08-13 06:55:00,214.0,176.6
2022-08-13 07:00:00,214.8,177.2
2022-08-13 07:05:00,215.5,177.9
2022-08-13 07:10:00,216.1,178.4
2022-08-13 07:15:00,216.7,178.9
2022-08-13 07:20:00,218.4,180.3
2022-08-13 07:25:00,220.7,182.3
2022-08-13 07:30:00,222.6,184.0
2022-08-13 07:35:00,224.5,185.8
2022-08-13 07:40:00,228.2,188.9
2022-08-13 07:45:00,232.0,192.3
2022-08-13 07:50:00,235.5,195.4
2022-08-13 07:55:00,238.9,198.4
2022-08-13 08:00:00,243.0,202.0
2022-08-13 08:05:00,246.2,205.0
2022-08-13 08:10:00,248.4,207.0
2022-08-13 08:15:00,250.9,209.1
2022-08-13 08:20:00,253.2,211.1
2022-08-13 08:25:00,254.9,212.7
2022-08-13 08:30:00,256.0,213.6
2022-08-13 08:35:00,257.3,214.8
2022-08-13 08:40:00,257.9,215.5
2022-08-13 08:45:00,257.9,215.6
2022-08-13 08:50:00,258.5,216.4
2022-08-13 08:55:00,259.3,217.3
2022-08-13 09:00:00,260.3,218.2
2022-08-13 09:05:00,261.7,219.4
2022-08-13 09:10:00,264.5,222.6
2022-08-13 09:15:00,266.0,224.0
2022-08-13 09:20:00,268.1,226.5
2022-08-13 09:25:00,269.1,227.5
2022-08-13 09:30:00,269.8,228.2
2022-08-13 09:35:00,269.8,227.2
2022-08-13 09:40:00,270.0,227.3
2022-08-13 09:45:00,270.1,226.3
2022-08-13 09:50:00,270.9,226.8
2022-08-13 09:55:00,271.6,227.3
2022-08-13 10:00:00,272.0,227.4
2022-08-13 10:05:00,272.4,227.7
2022-08-13 10:10:00,272.3,227.7
2022-08-13 10:15:00,272.1,227.9
2022-08-13 10:20:00,271.4,227.4
2022-08-13 10:25:00,270.9,227.1
2022-08-13 10:30:00,270.4,226.7
2022-08-13 10:35:00,269.8,226.1
2022-08-13 10:40:00,269.6,225.8
2022-08-13 10:45:00,269.9,226.0
2022-08-13 10:50:00,270.3,226.2
2022-08-13 10:55:00,270.4,226.3
2022-08-13 11:00:00,270.8,226.6
2022-08-13 11:05:00,270.8,226.6
2022-08-13 11:10:00,270.7,226.4
2022-08-13 11:15:00,270.4,226.2
2022-08-13 11:20:00,270.2,226.0
2022-08-13 11:25:00,270.0,225.8
2022-08-13 11:30:00,269.5,225.4
2022-08-13 11:35:00,269.4,225.5
2022-08-13 11:40:00,269.2,225.5
2022-08-13 11:45:00,269.1,225.5
2022-08-13 11:50:00,269.2,225.9
2022-08-13 11:55:00,269.9,226.6
2022-08-13 12:00:00,270.3,226.8
2022-08-13 12:05:00,271.0,227.3
2022-08-13 12:10:00,272.0,228.1
2022-08-13 12:15:00,273.2,229.3
2022-08-13 12:20:00,273.6,229.7
2022-08-13 12:25:00,273.7,229.8
2022-08-13 12:30:00,273.7,229.8
2022-08-13 12:35:00,273.2,229.4
2022-08-13 12:40:00,272.2,228.0
2022-08-13 12:45:00,271.6,227.4
2022-08-13 12:50:00,271.3,227.2
2022-08-13 12:55:00,271.0,226.8
2022-08-13 13:00:00,270.8,226.7
2022-08-13 13:05:00,270.6,226.5
2022-08-13 13:10:00,270.4,226.3
2022-08-13 13:15:00,270.2,226.0
2022-08-13 13:20:00,270.3,226.0
2022-08-13 13:25:00,270.3,225.8
2022-08-13 13:30:00,270.1,225.7
2022-08-13 13:35:00,269.8,225.4
2022-08-13 13:40:00,270.7,225.3
2022-08-13 13:45:00,270.3,225.1
2022-08-13 13:50:00,269.9,224.9
2022-08-13 13:55:00,269.8,224.8
2022-08-13 14:00:00,270.1,225.1
2022-08-13 14:05:00,269.0,225.0
2022-08-13 14:10:00,269.0,225.0
2022-08-13 14:15:00,269.1,225.1
2022-08-13 14:20:00,269.5,225.3
2022-08-13 14:25:00,269.4,225.2
2022-08-13 14:30:00,269.5,225.3
2022-08-13 14:35:00,269.7,225.5
2022-08-13 14:40:00,269.8,225.6
2022-08-13 14:45:00,269.1,225.1
2022-08-13 14:50:00,268.5,224.6
2022-08-13 14:55:00,268.1,224.2
2022-08-13 15:00:00,267.6,223.8
2022-08-13 15:05:00,267.1,223.4
2022-08-13 15:10:00,267.2,223.5
2022-08-13 15:15:00,267.3,223.5
2022-08-13 15:20:00,266.8,223.2
2022-08-13 15:25:00,266.3,222.8
2022-08-13 15:30:00,266.4,223.3
2022-08-13 15:35:00,266.4,223.2
2022-08-13 15:40:00,266.4,223.3
2022-08-13 15:45:00,267.0,223.8
2022-08-13 15:50:00,267.4,224.1
2022-08-13 15:55:00,266.9,223.3
2022-08-13 16:00:00,266.2,222.7
2022-08-13 16:05:00,265.3,221.9
2022-08-13 16:10:00,264.3,221.1
2022-08-13 16:15:00,263.9,220.5
2022-08-13 16:20:00,263.6,220.3
2022-08-13 16:25:00,264.0,220.7
2022-08-13 16:30:00,264.1,220.8
2022-08-13 16:35:00,264.0,220.7
2022-08-13 16:40:00,263.3,220.4
2022-08-13 16:45:00,262.4,219.6
2022-08-13 16:50:00,261.2,218.5
2022-08-13 16:55:00,260.3,217.6
2022-08-13 17:00:00,259.7,217.1
2022-08-13 17:05:00,259.6,217.0
2022-08-13 17:10:00,259.9,217.1
2022-08-13 17:15:00,259.9,217.1
2022-08-13 17:20:00,260.0,217.3
2022-08-13 17:25:00,259.6,217.0
2022-08-13 17:30:00,259.3,216.8
2022-08-13 17:35:00,259.1,216.7
2022-08-13 17:40:00,258.9,216.5
2022-08-13 17:45:00,258.7,216.3
2022-08-13 17:50:00,258.6,216.1
2022-08-13 17:55:00,258.2,215.7
2022-08-13 18:00:00,257.5,215.1
2022-08-13 18:05:00,256.8,214.5
2022-08-13 18:10:00,255.9,213.8
2022-08-13 18:15:00,255.1,213.2
2022-08-13 18:20:00,254.1,212.3
2022-08-13 18:25:00,253.0,211.4
2022-08-13 18:30:00,252.2,210.7
2022-08-13 18:35:00,251.5,210.1
2022-08-13 18:40:00,251.0,209.7
2022-08-13 18:45:00,251.0,209.7
2022-08-13 18:50:00,251.2,209.9
2022-08-13 18:55:00,251.3,210.1
2022-08-13 19:00:00,251.4,210.2
2022-08-13 19:05:00,251.4,210.2
2022-08-13 19:10:00,251.3,210.1
2022-08-13 19:15:00,250.7,209.6
2022-08-13 19:20:00,250.9,210.2
2022-08-13 19:25:00,250.8,210.1
2022-08-13 19:30:00,250.8,210.1
2022-08-13 19:35:00,250.5,209.9
2022-08-13 19:40:00,250.7,210.0
2022-08-13 19:45:00,250.0,209.2
2022-08-13 19:50:00,249.7,209.1
2022-08-13 19:55:00,249.4,208.8
2022-08-13 20:00:00,249.2,208.6
2022-08-13 20:05:00,248.9,208.4
2022-08-13 20:10:00,248.7,208.1
2022-08-13 20:15:00,248.6,207.9
2022-08-13 20:20:00,248.5,208.0
2022-08-13 20:25:00,248.2,207.8
2022-08-13 20:30:00,247.7,207.4
2022-08-13 20:35:00,247.2,207.0
2022-08-13 20:40:00,246.4,206.3
2022-08-13 20:45:00,245.5,205.5
2022-08-13 20:50:00,244.7,204.8
2022-08-13 20:55:00,244.2,204.4
2022-08-13 21:00:00,243.2,203.4
2022-08-13 21:05:00,242.1,202.5
2022-08-13 21:10:00,240.9,201.5
2022-08-13 21:15:00,239.5,200.3
2022-08-13 21:20:00,237.7,198.8
2022-08-13 21:25:00,236.3,197.6
2022-08-13 21:30:00,235.2,196.6
2022-08-13 21:35:00,234.2,195.7
2022-08-13 21:40:00,233.4,195.0
2022-08-13 21:45:00,232.9,194.5
2022-08-13 21:50:00,232.4,194.1
2022-08-13 21:55:00,232.0,193.7
2022-08-13 22:00:00,231.6,193.4
2022-08-13 22:05:00,231.2,193.0
2022-08-13 22:10:00,230.7,192.7
2022-08-13 22:15:00,230.4,192.3
2022-08-13 22:20:00,229.8,191.8
2022-08-13 22:25:00,229.3,191.3
2022-08-13 22:30:00,229.1,191.2
2022-08-13 22:35:00,229.3,191.3
2022-08-13 22:40:00,229.8,191.7
2022-08-13 22:45:00,230.4,192.3
2022-08-13 22:50:00,231.1,192.9
2022-08-13 22:55:00,231.5,193.2
2022-08-13 23:00:00,231.8,193.5
2022-08-13 23:05:00,231.9,193.5
2022-08-13 23:10:00,232.1,193.6
2022-08-13 23:15:00,232.4,193.8
2022-08-13 23:20:00,232.8,194.2
2022-08-13 23:25:00,233.1,194.6
2022-08-13 23:30:00,233.5,195.0
2022-08-13 23:35:00,234.1,195.5
2022-08-13 23:40:00,234.6,195.9
2022-08-13 23:45:00,235.1,196.4
2022-08-13 23:50:00,235.4,196.7
2022-08-13 23:55:00,235.8,197.1
2022-08-14 00:00:00,235.6,196.8
2022-08-14 00:05:00,235.5,196.8
2022-08-14 00:10:00,235.4,196.7
2022-08-14 00:15:00,235.3,196.6
2022-08-14 00:20:00,235.1,196.5
2022-08-14 00:25:00,235.0,196.4
2022-08-14 00:30:00,235.1,196.3
2022-08-14 00:35:00,235.2,196.5
2022-08-14 00:40:00,235.4,196.6
2022-08-14 00:45:00,235.4,196.6
2022-08-14 00:50:00,235.3,196.5
2022-08-14 00:55:00,234.7,196.0
2022-08-14 01:00:00,234.3,195.7
2022-08-14 01:05:00,233.9,195.3
2022-08-14 01:10:00,233.5,194.9
2022-08-14 01:15:00,233.1,194.6
2022-08-14 01:20:00,233.0,194.5
2022-08-14 01:25:00,232.8,194.3
2022-08-14 01:30:00,232.6,194.1
2022-08-14 01:35:00,232.5,194.1
2022-08-14 01:40:00,232.5,194.1
2022-08-14 01:45:00,232.6,194.2
2022-08-14 01:50:00,233.0,194.6
2022-08-14 01:55:00,233.3,194.9
2022-08-14 02:00:00,234.0,195.3
2022-08-14 02:05:00,234.6,195.8
2022-08-14 02:10:00,235.3,196.4
2022-08-14 02:15:00,235.9,196.9
2022-08-14 02:20:00,237.0,197.8
2022-08-14 02:25:00,237.7,198.6
2022-08-14 02:30:00,238.7,199.5
2022-08-14 02:35:00,239.8,200.4
2022-08-14 02:40:00,240.6,201.2
2022-08-14 02:45:00,241.3,201.8
2022-08-14 02:50:00,242.0,202.4
2022-08-14 02:55:00,242.6,202.9
2022-08-14 03:00:00,243.0,203.3
2022-08-14 03:05:00,243.4,203.6
2022-08-14 03:10:00,243.6,203.9
2022-08-14 03:15:00,243.8,204.0
2022-08-14 03:20:00,244.0,204.2
2022-08-14 03:25:00,244.1,204.4
2022-08-14 03:30:00,244.3,204.6
2022-08-14 03:35:00,244.6,204.7
2022-08-14 03:40:00,245.0,205.1
2022-08-14 03:45:00,245.4,205.4
2022-08-14 03:50:00,245.8,205.8
2022-08-14 03:55:00,246.2,206.2
2022-08-14 04:00:00,246.5,206.5
2022-08-14 04:05:00,246.8,206.7
2022-08-14 04:10:00,247.2,207.0
2022-08-14 04:15:00,247.6,207.3
2022-08-14 04:20:00,248.0,207.6
2022-08-14 04:25:00,248.4,208.0
2022-08-14 04:30:00,248.9,208.4
2022-08-14 04:35:00,249.3,208.8
2022-08-14 04:40:00,249.8,209.3
2022-08-14 04:45:00,250.4,209.8
2022-08-14 04:50:00,251.1,210.4
2022-08-14 04:55:00,254.4,212.2
2022-08-14 05:00:00,255.5,213.1
2022-08-14 05:05:00,257.0,214.5
2022-08-14 05:10:00,259.1,216.2
2022-08-14 05:15:00,261.5,218.2
2022-08-14 05:20:00,261.8,219.5
2022-08-14 05:25:00,264.6,221.9
2022-08-14 05:30:00,267.2,224.1
2022-08-14 05:35:00,269.8,226.2
2022-08-14 05:40:00,271.9,228.1
2022-08-14 05:45:00,273.8,229.7
2022-08-14 05:50:00,275.5,231.1
2022-08-14 05:55:00,276.9,232.4
2022-08-14 06:00:00,278.2,233.4
2022-08-14 06:05:00,279.3,234.4
2022-08-14 06:10:00,280.2,235.2
2022-08-14 06:15:00,281.0,235.9
2022-08-14 06:20:00,281.6,236.4
2022-08-14 06:25:00,282.0,236.7
2022-08-14 06:30:00,282.4,237.0
2022-08-14 06:35:00,282.7,237.3
2022-08-14 06:40:00,282.9,237.4
2022-08-14 06:45:00,283.1,237.6
2022-08-14 06:50:00,283.2,237.6
2022-08-14 06:55:00,283.2,237.5
2022-08-14 07:00:00,284.4,237.2
2022-08-14 07:05:00,284.2,237.0
2022-08-14 07:10:00,283.9,236.7
2022-08-14 07:15:00,283.7,236.5
2022-08-14 07:20:00,283.6,236.4
2022-08-14 07:25:00,282.5,236.9
2022-08-14 07:30:00,282.7,237.1
2022-08-14 07:35:00,283.3,237.9
2022-08-14 07:40:00,283.7,238.1
2022-08-14 07:45:00,283.8,238.3
2022-08-14 07:50:00,283.7,238.1
2022-08-14 07:55:00,283.6,238.1
2022-08-14 08:00:00,283.2,237.6
2022-08-14 08:05:00,283.2,237.5
2022-08-14 08:10:00,283.1,237.5
2022-08-14 08:15:00,283.1,237.4
2022-08-14 08:20:00,283.1,237.4
2022-08-14 08:25:00,283.2,237.5
2022-08-14 08:30:00,283.1,237.4
2022-08-14 08:35:00,283.2,237.4
2022-08-14 08:40:00,283.3,237.7
2022-08-14 08:45:00,285.1,241.5
2022-08-14 08:50:00,286.0,243.6
2022-08-14 08:55:00,286.6,244.4
2022-08-14 09:00:00,287.0,244.9
2022-08-14 09:05:00,287.2,245.1
2022-08-14 09:10:00,285.7,241.5
2022-08-14 09:15:00,285.3,240.4
2022-08-14 09:20:00,284.9,239.8
2022-08-14 09:25:00,284.8,239.5
2022-08-14 09:30:00,284.6,239.3
2022-08-14 09:35:00,284.3,238.9
2022-08-14 09:40:00,283.5,237.8
2022-08-14 09:45:00,283.3,237.7
2022-08-14 09:50:00,283.0,237.3
2022-08-14 09:55:00,282.7,237.0
2022-08-14 10:00:00,282.5,236.7
2022-08-14 10:05:00,283.1,237.2
2022-08-14 10:10:00,283.4,237.4
2022-08-14 10:15:00,283.8,238.0
2022-08-14 10:20:00,284.0,238.1
2022-08-14 10:25:00,284.1,238.5
2022-08-14 10:30:00,283.6,237.9
2022-08-14 10:35:00,283.3,237.4
2022-08-14 10:40:00,282.6,236.7
2022-08-14 10:45:00,282.2,236.1
2022-08-14 10:50:00,281.5,235.1
2022-08-14 10:55:00,280.9,234.4
2022-08-14 11:00:00,280.5,233.8
2022-08-14 11:05:00,280.0,233.1
2022-08-14 11:10:00,279.5,232.6
2022-08-14 11:15:00,279.1,232.1
2022-08-14 11:20:00,278.6,231.6
2022-08-14 11:25:00,278.1,231.3
2022-08-14 11:30:00,277.8,231.0
2022-08-14 11:35:00,277.3,230.6
2022-08-14 11:40:00,276.9,230.1
2022-08-14 11:45:00,276.5,229.6
2022-08-14 11:50:00,275.8,229.1
2022-08-14 11:55:00,275.0,228.2
2022-08-14 12:00:00,274.3,227.6
2022-08-14 12:05:00,273.6,226.9
2022-08-14 12:10:00,274.7,229.6
2022-08-14 12:15:00,274.1,229.1
2022-08-14 12:20:00,273.8,228.9
2022-08-14 12:25:00,273.4,228.5
2022-08-14 12:30:00,273.1,228.3
2022-08-14 12:35:00,271.1,224.9
2022-08-14 12:40:00,271.1,225.0
2022-08-14 12:45:00,271.1,225.1
2022-08-14 12:50:00,270.7,224.8
2022-08-14 12:55:00,270.5,225.0
2022-08-14 13:00:00,270.2,224.5
2022-08-14 13:05:00,269.3,223.8
2022-08-14 13:10:00,268.7,223.1
2022-08-14 13:15:00,268.3,222.8
2022-08-14 13:20:00,267.6,221.7
2022-08-14 13:25:00,267.3,221.2
2022-08-14 13:30:00,267.0,220.7
2022-08-14 13:35:00,266.4,219.9
2022-08-14 13:40:00,266.1,219.7
2022-08-14 13:45:00,265.9,219.6
2022-08-14 13:50:00,265.8,219.6
2022-08-14 13:55:00,265.7,219.6
2022-08-14 14:00:00,265.7,219.6
2022-08-14 14:05:00,265.7,219.5
2022-08-14 14:10:00,265.6,219.3
2022-08-14 14:15:00,265.4,219.1
2022-08-14 14:20:00,265.6,219.1
2022-08-14 14:25:00,266.2,219.4
2022-08-14 14:30:00,266.9,220.0
2022-08-14 14:35:00,267.8,220.6
2022-08-14 14:40:00,268.4,221.2
2022-08-14 14:45:00,268.6,221.5
2022-08-14 14:50:00,268.9,222.4
2022-08-14 14:55:00,268.7,222.2
2022-08-14 15:00:00,268.5,222.1
2022-08-14 15:05:00,268.4,222.0
2022-08-14 15:10:00,268.2,221.9
2022-08-14 15:15:00,267.8,221.1
2022-08-14 15:20:00,267.8,221.2
